441,441,.Male,.Male,382,342,247,64.8,2.8,72.4,2.6,197,51.6,2.9,57.7,2.9
442,442,.Female,.Female,424,391,289,68.2,2.6,74.0,2.4,234,55.1,2.7,59.8,2.7
443,443,.White alone,.White alone,723,670,498,68.8,1.9,74.3,1.8,401,55.4,2.1,59.8,2.1
444,444,..White non-Hispanic alone,..White non-Hispanic alone,657,635,479,73.0,2.0,75.5,1.9,386,58.8,2.2,60.9,2.2
445,445,.Black alone,.Black alone,40,30,21,(B),(B),(B),(B),17,(B),(B),(B),(B)
446,446,.Asian alone,.Asian alone,26,16,7,(B),(B),(B),(B),4,(B),(B),(B),(B)
447,447,.Hispanic (of any race),.Hispanic (of any race),76,43,25,32.2,9.5,56.4,10.1,19,24.7,8.8,43.3,10.1
448,448,.White alone or in combination,.White alone or in combination,734,681,505,68.8,1.9,74.2,1.8,406,55.3,2.1,59.6,2.0
449,449,.Black alone or in combination ,.Black alone or in combination ,44,34,24,(B),(B),(B),(B),20,(B),(B),(B),(B)
450,450,.Asian alone or in combination,.Asian alone or in combination,28,18,8,(B),(B),(B),(B),6,(B),(B),(B),(B)
451,451,SOUTH_CAROLINA-Total,SOUTH_CAROLINA-Total,"3,197","3,043","1,986",62.1,2.2,65.2,2.2,"1,376",43.0,2.3,45.2,2.3
452,452,.Male,.Male,"1,521","1,419",894,58.8,3.2,63.0,3.2,605,39.8,3.2,42.6,3.3
453,453,.Female,.Female,"1,677","1,625","1,091",65.1,3.0,67.2,2.9,771,46.0,3.1,47.4,3.1
454,454,.White alone,.White alone,"2,270","2,161","1,368",60.2,2.6,63.3,2.6,935,41.2,2.7,43.3,2.7
455,455,..White non-Hispanic alone,..White non-Hispanic alone,"2,145","2,133","1,363",63.5,2.7,63.9,2.7,933,43.5,2.8,43.7,2.8
456,456,.Black alone,.Black alone,858,828,582,67.8,5.0,70.3,4.9,419,48.9,5.3,50.6,5.3
457,457,.Asian alone,.Asian alone,18,6,2,(B),(B),(B),(B),2,(B),(B),(B),(B)
458,458,.Hispanic (of any race),.Hispanic (of any race),151,35,9,6.1,7.9,(B),(B),7,4.4,6.8,(B),(B)
459,459,.White alone or in combination,.White alone or in combination,"2,302","2,193","1,392",60.5,2.6,63.4,2.6,947,41.1,2.6,43.2,2.7
460,460,.Black alone or in combination ,.Black alone or in combination ,860,830,584,67.9,5.0,70.4,4.8,421,49.0,5.3,50.7,5.3
461,461,.Asian alone or in combination,.Asian alone or in combination,21,6,2,(B),(B),(B),(B),2,(B),(B),(B),(B)
462,462,SOUTH_DAKOTA-Total,SOUTH_DAKOTA-Total,577,569,445,77.2,1.8,78.2,1.7,358,62.1,2.1,63.0,2.0
463,463,.Male,.Male,285,282,212,74.3,2.6,75.3,2.6,167,58.5,3.0,59.3,3.0
464,464,.Female,.Female,292,288,233,80.0,2.4,81.1,2.3,191,65.6,2.8,66.6,2.8
465,465,.White alone,.White alone,533,531,424,79.5,1.8,79.9,1.8,346,64.9,2.1,65.2,2.1
466,466,..White non-Hispanic alone,..White non-Hispanic alone,525,523,420,80.0,1.8,80.3,1.8,343,65.4,2.1,65.6,2.1
467,467,.Black alone,.Black alone,4,-,-,(B),(B),(B),(B),-,(B),(B),(B),(B)
468,468,.Asian alone,.Asian alone,3,-,-,(B),(B),(B),(B),-,(B),(B),(B),(B)
469,469,.Hispanic (of any race),.Hispanic (of any race),11,9,5,(B),(B),(B),(B),4,(B),(B),(B),(B)
470,470,.White alone or in combination,.White alone or in combination,539,536,427,79.2,1.8,79.5,1.8,347,64.5,2.1,64.7,2.1
471,471,.Black alone or in combination ,.Black alone or in combination ,5,1,1,(B),(B),(B),(B),-,(B),(B),(B),(B)
472,472,.Asian alone or in combination,.Asian alone or in combination,3,-,-,(B),(B),(B),(B),-,(B),(B),(B),(B)
473,473,TENNESSEE-Total,TENNESSEE-Total,"4,571","4,414","2,828",61.9,2.4,64.1,2.3,"2,003",43.8,2.4,45.4,2.4
474,474,.Male,.Male,"2,199","2,107","1,268",57.7,3.5,60.2,3.4,927,42.2,3.5,44.0,3.5
475,475,.Female,.Female,"2,372","2,307","1,560",65.7,3.2,67.6,3.2,"1,076",45.4,3.4,46.6,3.4
476,476,.White alone,.White alone,"3,775","3,654","2,410",63.8,2.6,65.9,2.5,"1,723",45.6,2.7,47.2,2.7
477,477,..White non-Hispanic alone,..White non-Hispanic alone,"3,646","3,619","2,401",65.9,2.6,66.3,2.6,"1,720",47.2,2.7,47.5,2.7
478,478,.Black alone,.Black alone,697,684,373,53.5,7.5,54.6,7.5,268,38.5,7.3,39.3,7.3
479,479,.Asian alone,.Asian alone,19,19,9,(B),(B),(B),(B),3,(B),(B),(B),(B)
480,480,.Hispanic (of any race),.Hispanic (of any race),163,39,12,7.4,10.5,(B),(B),6,3.9,7.8,(B),(B)
481,481,.White alone or in combination,.White alone or in combination,"3,813","3,692","2,431",63.8,2.6,65.8,2.5,"1,726",45.3,2.6,46.8,2.7
482,482,.Black alone or in combination ,.Black alone or in combination ,711,697,381,53.7,7.4,54.7,7.4,271,38.1,7.2,38.9,7.3
483,483,.Asian alone or in combination,.Asian alone or in combination,23,23,11,(B),(B),(B),(B),3,(B),(B),(B),(B)
484,484,TEXAS-Total,TEXAS-Total,"16,512","14,406","9,676",58.6,1.3,67.2,1.2,"5,526",33.5,1.2,38.4,1.3
485,485,.Male,.Male,"8,038","6,880","4,520",56.2,1.8,65.7,1.7,"2,569",32.0,1.7,37.3,1.8
486,486,.Female,.Female,"8,474","7,526","5,156",60.8,1.8,68.5,1.7,"2,957",34.9,1.7,39.3,1.8
487,487,.White alone,.White alone,"13,745","11,982","8,205",59.7,1.4,68.5,1.3,"4,711",34.3,1.3,39.3,1.4
488,488,..White non-Hispanic alone,..White non-Hispanic alone,"8,608","8,458","6,154",71.5,1.6,72.8,1.6,"3,825",44.4,1.8,45.2,1.8
489,489,.Black alone,.Black alone,"1,854","1,786","1,158",62.4,4.5,64.8,4.4,655,35.3,4.4,36.7,4.5
490,490,.Asian alone,.Asian alone,533,319,137,25.8,7.9,43.0,9.0,77,14.4,6.4,24.1,7.7
491,491,.Hispanic (of any race),.Hispanic (of any race),"5,407","3,719","2,160",40.0,3.5,58.1,3.5,945,17.5,2.7,25.4,3.1
492,492,.White alone or in combination,.White alone or in combination,"13,979","12,181","8,321",59.5,1.4,68.3,1.3,"4,782",34.2,1.3,39.3,1.4
493,493,.Black alone or in combination ,.Black alone or in combination ,"1,868","1,797","1,160",62.1,4.5,64.6,4.4,657,35.2,4.4,36.6,4.5
494,494,.Asian alone or in combination,.Asian alone or in combination,546,330,141,25.8,7.8,42.8,8.8,77,14.1,6.2,23.3,7.6
495,495,UTAH-Total,UTAH-Total,"1,753","1,641",932,53.1,2.3,56.8,2.3,603,34.4,2.2,36.7,2.2
496,496,.Male,.Male,866,803,446,51.5,3.3,55.6,3.2,294,34.0,3.1,36.6,3.1
497,497,.Female,.Female,888,838,485,54.7,3.2,57.9,3.2,309,34.8,3.1,36.8,3.1
498,498,.White alone,.White alone,"1,637","1,549",910,55.6,2.4,58.7,2.3,588,35.9,2.3,38.0,2.3
499,499,..White non-Hispanic alone,..White non-Hispanic alone,"1,476","1,461",876,59.3,2.4,60.0,2.4,562,38.1,2.4,38.5,2.4
500,500,.Black alone,.Black alone,15,12,2,(B),(B),(B),(B),2,(B),(B),(B),(B)
501,501,.Asian alone,.Asian alone,35,18,3,(B),(B),(B),(B),3,(B),(B),(B),(B)
502,502,.Hispanic (of any race),.Hispanic (of any race),168,91,36,21.2,9.5,39.1,11.3,27,16.2,8.6,29.8,10.6
503,503,.White alone or in combination,.White alone or in combination,"1,655","1,566",919,55.5,2.3,58.7,2.3,595,36.0,2.3,38.0,2.3
504,504,.Black alone or in combination ,.Black alone or in combination ,19,16,3,(B),(B),(B),(B),3,(B),(B),(B),(B)
505,505,.Asian alone or in combination,.Asian alone or in combination,40,23,4,(B),(B),(B),(B),3,(B),(B),(B),(B)
506,506,VERMONT-Total,VERMONT-Total,491,479,345,70.2,1.9,71.9,1.9,273,55.5,2.1,56.9,2.1
507,507,.Male,.Male,240,234,160,66.8,2.8,68.5,2.8,130,54.2,3.0,55.6,3.0
508,508,.Female,.Female,252,245,185,73.4,2.6,75.2,2.5,143,56.8,2.9,58.2,2.9
509,509,.White alone,.White alone,473,463,334,70.5,2.0,72.0,1.9,267,56.4,2.1,57.6,2.1
510,510,..White non-Hispanic alone,..White non-Hispanic alone,469,460,332,70.8,2.0,72.0,1.9,265,56.6,2.1,57.6,2.1
511,511,.Black alone,.Black alone,3,3,2,(B),(B),(B),(B),-,(B),(B),(B),(B)
512,512,.Asian alone,.Asian alone,6,4,1,(B),(B),(B),(B),-,(B),(B),(B),(B)
513,513,.Hispanic (of any race),.Hispanic (of any race),5,3,2,(B),(B),(B),(B),2,(B),(B),(B),(B)
514,514,.White alone or in combination,.White alone or in combination,480,470,339,70.6,1.9,72.0,1.9,270,56.3,2.1,57.5,2.1
515,515,.Black alone or in combination ,.Black alone or in combination ,4,4,3,(B),(B),(B),(B),-,(B),(B),(B),(B)
516,516,.Asian alone or in combination,.Asian alone or in combination,7,4,2,(B),(B),(B),(B),-,(B),(B),(B),(B)
517,517,VIRGINIA-Total,VIRGINIA-Total,"5,578","5,123","3,402",61.0,2.1,66.4,2.1,"2,431",43.6,2.2,47.5,2.2
518,518,.Male,.Male,"2,623","2,372","1,555",59.3,3.1,65.5,3.0,"1,144",43.6,3.1,48.2,3.2
519,519,.Female,.Female,"2,955","2,751","1,847",62.5,2.9,67.2,2.8,"1,287",43.6,3.0,46.8,3.0
520,520,.White alone,.White alone,"4,228","3,927","2,768",65.5,2.4,70.5,2.3,"2,017",47.7,2.5,51.4,2.5
521,521,..White non-Hispanic alone,..White non-Hispanic alone,"3,901","3,833","2,723",69.8,2.4,71.1,2.4,"1,988",51.0,2.6,51.9,2.6
522,522,.Black alone,.Black alone,"1,026",988,534,52.0,6.1,54.1,6.1,355,34.6,5.8,35.9,5.9
523,523,.Asian alone,.Asian alone,237,140,68,28.6,12.0,48.4,13.3,35,14.9,9.5,25.2,11.6
524,524,.Hispanic (of any race),.Hispanic (of any race),349,102,51,14.5,9.6,49.4,13.6,33,9.4,8.0,31.9,12.7
525,525,.White alone or in combination,.White alone or in combination,"4,284","3,966","2,788",65.1,2.4,70.3,2.3,"2,031",47.4,2.5,51.2,2.5
526,526,.Black alone or in combination ,.Black alone or in combination ,"1,059","1,010",544,51.4,6.0,53.9,6.0,365,34.5,5.7,36.2,5.8
527,527,.Asian alone or in combination,.Asian alone or in combination,253,150,74,29.2,11.7,49.2,12.9,39,15.6,9.3,26.3,11.3
528,528,WASHINGTON-Total,WASHINGTON-Total,"4,745","4,405","3,090",65.1,2.1,70.2,2.0,"2,346",49.4,2.2,53.3,2.2
529,529,.Male,.Male,"2,313","2,142","1,476",63.8,3.0,68.9,2.9,"1,103",47.7,3.1,51.5,3.1
530,530,.Female,.Female,"2,432","2,263","1,614",66.4,2.8,71.3,2.7,"1,243",51.1,3.0,54.9,3.0
531,531,.White alone,.White alone,"3,964","3,793","2,749",69.3,2.2,72.5,2.1,"2,132",53.8,2.4,56.2,2.3
532,532,..White non-Hispanic alone,..White non-Hispanic alone,"3,711","3,622","2,664",71.8,2.2,73.5,2.2,"2,077",56.0,2.4,57.3,2.4
533,533,.Black alone,.Black alone,142,114,43,30.5,13.9,37.8,14.7,25,17.7,11.5,22.0,12.5
534,534,.Asian alone,.Asian alone,383,264,138,36.0,9.2,52.1,9.6,75,19.5,7.6,28.3,8.7
535,535,.Hispanic (of any race),.Hispanic (of any race),295,198,97,32.7,12.8,48.9,13.6,63,21.5,11.2,32.1,12.7
536,536,.White alone or in combination,.White alone or in combination,"4,117","3,940","2,864",69.6,2.1,72.7,2.1,"2,217",53.8,2.3,56.3,2.3
537,537,.Black alone or in combination ,.Black alone or in combination ,175,148,65,37.3,13.2,44.3,13.5,38,21.6,11.2,25.6,11.9
538,538,.Asian alone or in combination,.Asian alone or in combination,415,297,157,37.7,8.9,52.8,9.2,94,22.6,7.7,31.6,8.6
539,539,WEST_VIRGINIA-Total,WEST_VIRGINIA-Total,"1,394","1,389",873,62.6,2.1,62.9,2.1,513,36.8,2.1,36.9,2.1
540,540,.Male,.Male,669,664,404,60.4,3.1,60.8,3.1,245,36.6,3.1,36.9,3.1
541,541,.Female,.Female,726,725,469,64.7,2.9,64.8,2.9,268,36.9,2.9,36.9,2.9
542,542,.White alone,.White alone,"1,329","1,325",843,63.4,2.2,63.6,2.2,494,37.1,2.2,37.3,2.2
543,543,..White non-Hispanic alone,..White non-Hispanic alone,"1,327","1,323",841,63.4,2.2,63.6,2.2,494,37.2,2.2,37.3,2.2
544,544,.Black alone,.Black alone,44,44,18,(B),(B),(B),(B),11,(B),(B),(B),(B)
545,545,.Asian alone,.Asian alone,5,4,1,(B),(B),(B),(B),1,(B),(B),(B),(B)
546,546,.Hispanic (of any race),.Hispanic (of any race),3,2,2,(B),(B),(B),(B),-,(B),(B),(B),(B)
547,547,.White alone or in combination,.White alone or in combination,"1,344","1,339",853,63.5,2.2,63.7,2.2,499,37.2,2.2,37.3,2.2
548,548,.Black alone or in combination ,.Black alone or in combination ,48,48,21,(B),(B),(B),(B),11,(B),(B),(B),(B)
549,549,.Asian alone or in combination,.Asian alone or in combination,6,5,2,(B),(B),(B),(B),1,(B),(B),(B),(B)
550,550,WISCONSIN-Total,WISCONSIN-Total,"4,202","4,071","2,948",70.2,1.8,72.4,1.8,"2,352",56.0,2.0,57.8,1.9
551,551,.Male,.Male,"2,041","1,973","1,377",67.5,2.7,69.8,2.6,"1,102",54.0,2.8,55.9,2.8
552,552,.Female,.Female,"2,161","2,098","1,571",72.7,2.5,74.9,2.4,"1,250",57.9,2.7,59.6,2.7
553,553,.White alone,.White alone,"3,845","3,754","2,748",71.5,1.9,73.2,1.8,"2,201",57.2,2.0,58.6,2.0
554,554,..White non-Hispanic alone,..White non-Hispanic alone,"3,692","3,650","2,708",73.3,1.9,74.2,1.8,"2,180",59.0,2.1,59.7,2.1
555,555,.Black alone,.Black alone,203,203,120,59.4,10.7,59.4,10.7,89,44.1,10.8,44.1,10.8
556,556,.Asian alone,.Asian alone,63,24,14,(B),(B),(B),(B),9,(B),(B),(B),(B)
557,557,.Hispanic (of any race),.Hispanic (of any race),173,120,58,33.3,14.4,47.9,15.3,36,20.8,12.4,29.9,14.0
558,558,.White alone or in combination,.White alone or in combination,"3,886","3,795","2,786",71.7,1.8,73.4,1.8,"2,234",57.5,2.0,58.9,2.0
559,559,.Black alone or in combination ,.Black alone or in combination ,227,227,142,62.8,9.9,62.8,9.9,109,48.1,10.3,48.1,10.3
560,560,.Asian alone or in combination,.Asian alone or in combination,65,26,16,(B),(B),(B),(B),11,(B),(B),(B),(B)
561,561,WYOMING-Total,WYOMING-Total,388,383,253,65.3,2.2,66.2,2.1,199,51.4,2.3,52.1,2.3
562,562,.Male,.Male,192,189,123,63.8,3.1,64.8,3.1,94,48.9,3.2,49.7,3.2
563,563,.Female,.Female,196,193,131,66.7,3.0,67.5,3.0,105,53.9,3.2,54.5,3.2
564,564,.White alone,.White alone,372,367,247,66.3,2.2,67.2,2.2,195,52.5,2.3,53.2,2.3
565,565,..White non-Hispanic alone,..White non-Hispanic alone,344,342,234,68.1,2.2,68.4,2.2,186,54.2,2.4,54.4,2.4
566,566,.Black alone,.Black alone,3,3,2,(B),(B),(B),(B),-,(B),(B),(B),(B)
567,567,.Asian alone,.Asian alone,2,1,-,(B),(B),(B),(B),-,(B),(B),(B),(B)
568,568,.Hispanic (of any race),.Hispanic (of any race),30,27,13,(B),(B),(B),(B),9,(B),(B),(B),(B)
569,569,.White alone or in combination,.White alone or in combination,380,376,250,65.7,2.2,66.6,2.2,198,52.0,2.3,52.7,2.3
570,570,.Black alone or in combination ,.Black alone or in combination ,3,3,2,(B),(B),(B),(B),-,(B),(B),(B),(B)
571,571,.Asian alone or in combination,.Asian alone or in combination,2,1,-,(B),(B),(B),(B),-,(B),(B),(B),(B)
572,572,1This figure added to or subtracted from the estimate provides the 90-percent confidence interval.,1This figure added to or subtracted from the estimate provides the 90-percent confidence interval.,,,,,,,,,,,,
573,573,"NOTE: The symbol (B) means that the base is less than 75,000 and therefore too small to show the derived measure.","NOTE: The symbol (B) means that the base is less than 75,000 and therefore too small to show the derived measure.",,,,,,,,,,,,
574,574,"NOTE: "" - "" Represents zero or rounds to zero.","NOTE: "" - "" Represents zero or rounds to zero.",,,,,,,,,,,,
575,575,"Separate estimates for the race group “White Non-Hispanic Alone or in Combination,” which were included in 2004, have been removed from this ","Separate estimates for the race group “White Non-Hispanic Alone or in Combination,” which were included in 2004, have been removed from this ",,,,,,,,,,,,
576,576,table. Please contact the Education and Social Stratification Branch if you have any questions (301-763-2468),table. Please contact the Education and Social Stratification Branch if you have any questions (301-763-2468),,,,,,,,,,,,
577,577,"Source: U.S. Census Bureau, Current Population Survey, November 2006.","Source: U.S. Census Bureau, Current Population Survey, November 2006.",,,,,,,,,,,,
